country,indicator,year,value
CM,GGXWDG_GDP,1986,28.1014
CM,GGXWDG_GDP,1987,28.6743
CM,GGXWDG_GDP,1988,29.3577
CM,GGXWDG_GDP,1989,38.9828
CM,GGXWDG_GDP,1990,46.0683
CM,GGXWDG_GDP,1991,49.12
CM,GGXWDG_GDP,1992,60.9502
CM,GGXWDG_GDP,1993,59.3726
CM,GGXWDG_GDP,1994,103.181
CM,GGXWDG_GDP,1995,114.162
CM,GGXWDG_GDP,1996,98.321
CM,GGXWDG_GDP,1997,94.5099
CM,GGXWDG_GDP,1998,102.115
CM,GGXWDG_GDP,1999,91.663
CM,GGXWDG_GDP,2000,91.9977
CM,GGXWDG_GDP,2001,92.7798
CM,GGXWDG_GDP,2002,85.9378
CM,GGXWDG_GDP,2003,60.2677882454101
CM,GGXWDG_GDP,2004,61.6217438130306
CM,GGXWDG_GDP,2005,51.5456743775817
CM,GGXWDG_GDP,2006,15.8627496972129
CM,GGXWDG_GDP,2007,11.9564715117081
CM,GGXWDG_GDP,2008,9.71500979461565
CM,GGXWDG_GDP,2009,10.0920723420925
CM,GGXWDG_GDP,2010,11.5272433120148
CM,GGXWDG_GDP,2011,13.2446506032736
CM,GGXWDG_GDP,2012,15.4286937043971
CM,GGXWDG_GDP,2013,18.6574574261594
CM,GGXWDG_GDP,2014,27.5433511672387
CM,GGXWDG_GDP,2015,29.0148170931743
CN,GGXWDG_GDP,1984,0.971136206213822
CN,GGXWDG_GDP,1985,3.30522164264305
CN,GGXWDG_GDP,1986,3.24081931183361
CN,GGXWDG_GDP,1987,3.59908671730818
CN,GGXWDG_GDP,1988,4.46059881373789
CN,GGXWDG_GDP,1989,6.4970532173622
CN,GGXWDG_GDP,1990,6.94778396404146
CN,GGXWDG_GDP,1991,7.42832254107961
CN,GGXWDG_GDP,1992,4.98078345666379
CN,GGXWDG_GDP,1993,6.71309510236496
CN,GGXWDG_GDP,1994,6.13720214160056
CN,GGXWDG_GDP,1995,21.4472610864655
CN,GGXWDG_GDP,1996,21.2587045245831
CN,GGXWDG_GDP,1997,20.4481956542512
CN,GGXWDG_GDP,1998,20.4963182884515
CN,GGXWDG_GDP,1999,21.6875467028869
CN,GGXWDG_GDP,2000,22.8089333684925
CN,GGXWDG_GDP,2001,24.3842425951406
CN,GGXWDG_GDP,2002,25.7109592211718
CN,GGXWDG_GDP,2003,26.5740068842788
CN,GGXWDG_GDP,2004,26.1683665960703
CN,GGXWDG_GDP,2005,26.0984784775641
CN,GGXWDG_GDP,2006,25.3819473053517
CN,GGXWDG_GDP,2007,29.0355432523223
CN,GGXWDG_GDP,2008,27.0002058697859
CN,GGXWDG_GDP,2009,32.5567175430411
CN,GGXWDG_GDP,2010,33.0897958631988
CN,GGXWDG_GDP,2011,33.0862095544953
CN,GGXWDG_GDP,2012,34.0214597623741
CN,GGXWDG_GDP,2013,36.9283752959174
CN,GGXWDG_GDP,2014,39.830932080445
CN,GGXWDG_GDP,2015,42.9192832514333
CO,GGXWDG_GDP,1936,13.1506849315068
CO,GGXWDG_GDP,1937,13.5362095531587
CO,GGXWDG_GDP,1938,11.5904700579524
CO,GGXWDG_GDP,1939,10.6627565982405
CO,GGXWDG_GDP,1940,11.1525423728814
CO,GGXWDG_GDP,1941,12.7777777777778
CO,GGXWDG_GDP,1942,12.2427440633245
CO,GGXWDG_GDP,1943,12.6654820079964
CO,GGXWDG_GDP,1944,11.2305465074195
CO,GGXWDG_GDP,1945,15.6117647058824
CO,GGXWDG_GDP,1946,14.1032258064516
CO,GGXWDG_GDP,1958,6.55610888169028
CO,GGXWDG_GDP,1960,5.51837589262347
CO,GGXWDG_GDP,1961,7.21869761020348
CO,GGXWDG_GDP,1962,9.35664395804903
CO,GGXWDG_GDP,1963,9.30466289547411
CO,GGXWDG_GDP,1964,8.69522328920395
CO,GGXWDG_GDP,1965,9.4647237469363
CO,GGXWDG_GDP,1966,9.15201886102555
CO,GGXWDG_GDP,1967,9.68577141511854
CO,GGXWDG_GDP,1968,9.95499346822442
CO,GGXWDG_GDP,1969,10.7806716547672
CO,GGXWDG_GDP,1972,20.772
CO,GGXWDG_GDP,1973,19.8055
CO,GGXWDG_GDP,1974,18.7643
CO,GGXWDG_GDP,1975,19.4031
CO,GGXWDG_GDP,1976,17.5886
CO,GGXWDG_GDP,1977,14.7844
CO,GGXWDG_GDP,1978,13.0411
CO,GGXWDG_GDP,1979,14.4253
CO,GGXWDG_GDP,1980,12.4449
CO,GGXWDG_GDP,1981,13.9408
CO,GGXWDG_GDP,1982,16.2285
CO,GGXWDG_GDP,1983,20.1716
CO,GGXWDG_GDP,1984,25.1173
CO,GGXWDG_GDP,1985,30.5112
CO,GGXWDG_GDP,1986,35.1289
CO,GGXWDG_GDP,1987,38.333
CO,GGXWDG_GDP,1988,35.1893
CO,GGXWDG_GDP,1989,33.2872
CO,GGXWDG_GDP,1990,34.813
CO,GGXWDG_GDP,1991,33.2014
CO,GGXWDG_GDP,1992,30.2158
CO,GGXWDG_GDP,1993,29.2086
CO,GGXWDG_GDP,1994,25.5827
CO,GGXWDG_GDP,1995,28.3411
CO,GGXWDG_GDP,1997,29.4073304524565
CO,GGXWDG_GDP,1998,31.9587436811457
CO,GGXWDG_GDP,1999,39.557872364326
CO,GGXWDG_GDP,2000,44.2208940871643
CO,GGXWDG_GDP,2001,40.829694200559
CO,GGXWDG_GDP,2002,47.2382030992589
CO,GGXWDG_GDP,2003,44.7485804189778
CO,GGXWDG_GDP,2004,41.2140953098638
CO,GGXWDG_GDP,2005,38.2835084344427
CO,GGXWDG_GDP,2006,35.7542406926444
CO,GGXWDG_GDP,2007,32.4688198940172
CO,GGXWDG_GDP,2008,32.1441141660426
CO,GGXWDG_GDP,2009,35.1712798918141
CO,GGXWDG_GDP,2010,36.4391721785691
CO,GGXWDG_GDP,2011,35.7331702561102
CO,GGXWDG_GDP,2012,34.0825030491228
CO,GGXWDG_GDP,2013,37.7825220133507
CO,GGXWDG_GDP,2014,44.2024838113685
CO,GGXWDG_GDP,2015,50.5692633530993
CR,GGXWDG_GDP,1950,31.5207715133531
CR,GGXWDG_GDP,1951,27.5991792065663
CR,GGXWDG_GDP,1952,21.4745465184318
CR,GGXWDG_GDP,1953,17.4427277570591
CR,GGXWDG_GDP,1954,15.8509073075037
CR,GGXWDG_GDP,1955,15.7977528089888
CR,GGXWDG_GDP,1956,15.2923211169284
CR,GGXWDG_GDP,1957,16.236
CR,GGXWDG_GDP,1958,14.6186278267535
CR,GGXWDG_GDP,1960,16.116742397763
CR,GGXWDG_GDP,1961,20.3106862410379
CR,GGXWDG_GDP,1962,19.6768120489489
CR,GGXWDG_GDP,1963,21.7978848413631
CR,GGXWDG_GDP,1965,24.0748282005599
CR,GGXWDG_GDP,1966,24.7504664179104
CR,GGXWDG_GDP,1967,26.6724212343548
CR,GGXWDG_GDP,1968,27.6887068461088
CR,GGXWDG_GDP,1969,26.0880503144654
CR,GGXWDG_GDP,1970,19.2061
CR,GGXWDG_GDP,1971,21.2312
CR,GGXWDG_GDP,1972,23.3576
CR,GGXWDG_GDP,1973,21.6285
CR,GGXWDG_GDP,1974,24.6989
CR,GGXWDG_GDP,1975,28.8723
CR,GGXWDG_GDP,1976,30.7284
CR,GGXWDG_GDP,1977,33.3428
CR,GGXWDG_GDP,1978,38.5056
CR,GGXWDG_GDP,1979,50.7681
CR,GGXWDG_GDP,1980,57.8705
CR,GGXWDG_GDP,1981,103.644
CR,GGXWDG_GDP,1982,101.27
CR,GGXWDG_GDP,1983,110.252
CR,GGXWDG_GDP,1984,95.5677
CR,GGXWDG_GDP,1985,98.178
CR,GGXWDG_GDP,1986,91.4688
CR,GGXWDG_GDP,1987,90.1633
CR,GGXWDG_GDP,1988,86.0543
CR,GGXWDG_GDP,1989,76.9774
CR,GGXWDG_GDP,1990,63.92
CR,GGXWDG_GDP,1991,52.007
CR,GGXWDG_GDP,1992,41.642
CR,GGXWDG_GDP,1993,36.864
CR,GGXWDG_GDP,1994,37.3519
CR,GGXWDG_GDP,1995,34.5665
CR,GGXWDG_GDP,1996,41.0785
CR,GGXWDG_GDP,1997,41.6229
CR,GGXWDG_GDP,1998,37.6428
CR,GGXWDG_GDP,2000,35.6547465215648
CR,GGXWDG_GDP,2001,37.6367779790155
CR,GGXWDG_GDP,2002,39.7556136165625
CR,GGXWDG_GDP,2003,38.9872377332482
CR,GGXWDG_GDP,2004,39.9995308339452
CR,GGXWDG_GDP,2005,36.5243415964984
CR,GGXWDG_GDP,2006,32.47036106394
CR,GGXWDG_GDP,2007,26.8567221127114
CR,GGXWDG_GDP,2008,24.1574591593111
CR,GGXWDG_GDP,2009,26.5458625187528
CR,GGXWDG_GDP,2010,28.4072290067304
CR,GGXWDG_GDP,2011,29.8326355668154
CR,GGXWDG_GDP,2012,34.2919296364282
CR,GGXWDG_GDP,2013,36.0437236089385
CR,GGXWDG_GDP,2014,39.2611689430031
CR,GGXWDG_GDP,2015,42.3759426718843
CV,GGXWDG_GDP,1981,36.2989
CV,GGXWDG_GDP,1982,48.6308
CV,GGXWDG_GDP,1983,58.4994
CV,GGXWDG_GDP,1984,64.2281
CV,GGXWDG_GDP,1985,75.583
CV,GGXWDG_GDP,1986,63.9725
CV,GGXWDG_GDP,1987,58.8719
CV,GGXWDG_GDP,1988,53.8083
CV,GGXWDG_GDP,1989,55.152
CV,GGXWDG_GDP,1990,52.1879
CV,GGXWDG_GDP,1991,53.8622
CV,GGXWDG_GDP,1992,54.831
CV,GGXWDG_GDP,1993,56.3227
CV,GGXWDG_GDP,1994,71.9424
CV,GGXWDG_GDP,1995,70.8103
CV,GGXWDG_GDP,1996,72.9907
CV,GGXWDG_GDP,1997,75.9142
CV,GGXWDG_GDP,1998,76.6275
CV,GGXWDG_GDP,1999,66.1981
CV,GGXWDG_GDP,2000,84.9156
CV,GGXWDG_GDP,2001,88.9464
CV,GGXWDG_GDP,2002,92.7254
CV,GGXWDG_GDP,2003,83.4558
CV,GGXWDG_GDP,2004,77.5686
CV,GGXWDG_GDP,2005,74.9176
CV,GGXWDG_GDP,2007,64.9809576274891
CV,GGXWDG_GDP,2008,57.4222023091781
CV,GGXWDG_GDP,2009,65.1745889328225
CV,GGXWDG_GDP,2010,72.4295025265568
CV,GGXWDG_GDP,2011,78.8142322387042
CV,GGXWDG_GDP,2012,91.1113284573993
CV,GGXWDG_GDP,2013,99.9806761132474
CV,GGXWDG_GDP,2014,110.32156973293
CV,GGXWDG_GDP,2015,120.541924759627
CY,GGXWDG_GDP,1970,4.84545601900443
CY,GGXWDG_GDP,1971,4.92510662504785
CY,GGXWDG_GDP,1972,5.67916625986363
CY,GGXWDG_GDP,1973,4.98074
CY,GGXWDG_GDP,1974,8.42764
CY,GGXWDG_GDP,1975,10.5454
CY,GGXWDG_GDP,1976,15.5982
CY,GGXWDG_GDP,1977,10.7123
CY,GGXWDG_GDP,1978,13.5543
CY,GGXWDG_GDP,1979,15.3584
CY,GGXWDG_GDP,1980,20.4908
CY,GGXWDG_GDP,1981,22.4488
CY,GGXWDG_GDP,1982,22.0422
CY,GGXWDG_GDP,1983,25.9375
CY,GGXWDG_GDP,1984,26.1452
CY,GGXWDG_GDP,1985,26.9815
CY,GGXWDG_GDP,1986,28.6274
CY,GGXWDG_GDP,1987,32.6539
CY,GGXWDG_GDP,1988,33.4088
CY,GGXWDG_GDP,1989,29.2855
CY,GGXWDG_GDP,1990,31.9606
CY,GGXWDG_GDP,1991,35.1547
CY,GGXWDG_GDP,1992,36.6683
CY,GGXWDG_GDP,1993,39.1924
CY,GGXWDG_GDP,1994,35.0848
CY,GGXWDG_GDP,1995,46.8089823170414
CY,GGXWDG_GDP,1996,48.9085271707066
CY,GGXWDG_GDP,1997,53.6955322669608
CY,GGXWDG_GDP,1998,55.1611117262762
CY,GGXWDG_GDP,1999,55.9199727461365
CY,GGXWDG_GDP,2000,56.2618577824998
CY,GGXWDG_GDP,2001,57.8741441147701
CY,GGXWDG_GDP,2002,61.3741466637305
CY,GGXWDG_GDP,2003,63.4146914789422
CY,GGXWDG_GDP,2004,65.1066673446114
CY,GGXWDG_GDP,2005,64.4293433986857
CY,GGXWDG_GDP,2006,59.4818248230345
CY,GGXWDG_GDP,2007,53.5675025467772
CY,GGXWDG_GDP,2008,44.5659334820954
CY,GGXWDG_GDP,2009,53.3726862998653
CY,GGXWDG_GDP,2010,56.3327753949158
CY,GGXWDG_GDP,2011,65.8370508308095
CY,GGXWDG_GDP,2012,79.259635930309
CY,GGXWDG_GDP,2013,102.51430975499
CY,GGXWDG_GDP,2014,108.194393340079
CY,GGXWDG_GDP,2015,108.868185549375
CZ,GGXWDG_GDP,1920,33.7174311926605
CZ,GGXWDG_GDP,1921,46.1537154989384
CZ,GGXWDG_GDP,1922,58.367248908297
CZ,GGXWDG_GDP,1923,57.9764587525151
CZ,GGXWDG_GDP,1924,55.2257299270073
CZ,GGXWDG_GDP,1925,51.6654159869494
CZ,GGXWDG_GDP,1926,53.4367213114754
CZ,GGXWDG_GDP,1927,49.1155487804878
CZ,GGXWDG_GDP,1928,45.4131652661064
CZ,GGXWDG_GDP,1929,44.5095367847411
CZ,GGXWDG_GDP,1930,47.0440056417489
CZ,GGXWDG_GDP,1931,50.5903649635037
CZ,GGXWDG_GDP,1932,53.8557750759878
CZ,GGXWDG_GDP,1933,59.2455555555556
CZ,GGXWDG_GDP,1934,62.9556105610561
CZ,GGXWDG_GDP,1935,66.5405
CZ,GGXWDG_GDP,1936,70.1500770416025
CZ,GGXWDG_GDP,1937,63.7192520775623
CZ,GGXWDG_GDP,1993,18.3029
CZ,GGXWDG_GDP,1994,16.6073
CZ,GGXWDG_GDP,1995,14.6213509717668
CZ,GGXWDG_GDP,1996,12.474251801631
CZ,GGXWDG_GDP,1997,13.0793335447451
CZ,GGXWDG_GDP,1998,15.0257626310056
CZ,GGXWDG_GDP,1999,16.396005490741
CZ,GGXWDG_GDP,2000,18.5011331266355
CZ,GGXWDG_GDP,2001,24.8337700298885
CZ,GGXWDG_GDP,2002,28.1932957371878
CZ,GGXWDG_GDP,2003,29.8046614192046
CZ,GGXWDG_GDP,2004,30.1580311295535
CZ,GGXWDG_GDP,2005,29.6907753737667
CZ,GGXWDG_GDP,2006,27.9108479266956
CZ,GGXWDG_GDP,2007,27.8068718799087
CZ,GGXWDG_GDP,2008,28.6582277093929
CZ,GGXWDG_GDP,2009,34.0575706169599
CZ,GGXWDG_GDP,2010,38.1550622449984
CZ,GGXWDG_GDP,2011,39.8262165153808
CZ,GGXWDG_GDP,2012,44.4696584556513
CZ,GGXWDG_GDP,2013,44.9086021715281
CZ,GGXWDG_GDP,2014,42.169378242654
CZ,GGXWDG_GDP,2015,40.3144063768288
DE,GGXWDG_GDP,1880,25.3934445627736
DE,GGXWDG_GDP,1881,29.7634160415465
DE,GGXWDG_GDP,1882,31.167619646635
DE,GGXWDG_GDP,1883,32.8456200732763
DE,GGXWDG_GDP,1884,35.8269147788565
DE,GGXWDG_GDP,1885,38.9184240029897
DE,GGXWDG_GDP,1886,39.5078426194877
DE,GGXWDG_GDP,1887,39.7085580912863
DE,GGXWDG_GDP,1888,39.278818304692
DE,GGXWDG_GDP,1889,36.6038067607367
DE,GGXWDG_GDP,1890,39.2380469673931
DE,GGXWDG_GDP,1891,44.8815417256011
DE,GGXWDG_GDP,1892,44.6697975977723
DE,GGXWDG_GDP,1893,45.5023196616989
DE,GGXWDG_GDP,1894,46.9808300151882
DE,GGXWDG_GDP,1895,46.0441910192445
DE,GGXWDG_GDP,1896,43.7673746247081
DE,GGXWDG_GDP,1897,41.5128508741381
DE,GGXWDG_GDP,1898,41.7357386640663
DE,GGXWDG_GDP,1899,38.6007997229306
DE,GGXWDG_GDP,1900,38.1780078895464
DE,GGXWDG_GDP,1901,40.7628807287219
DE,GGXWDG_GDP,1902,42.4141819092959
DE,GGXWDG_GDP,1903,40.151735364223
DE,GGXWDG_GDP,1904,39.4912358064161
DE,GGXWDG_GDP,1905,37.3784659704717
DE,GGXWDG_GDP,1906,37.172452820904
DE,GGXWDG_GDP,1907,37.3836559940432
DE,GGXWDG_GDP,1908,39.1804811385217
DE,GGXWDG_GDP,1909,41.7084268903016
DE,GGXWDG_GDP,1910,42.407889046631
DE,GGXWDG_GDP,1911,40.6962832079159
DE,GGXWDG_GDP,1912,38.0222368752788
DE,GGXWDG_GDP,1913,38.498739511823
DE,GGXWDG_GDP,1925,4.16966115285243
DE,GGXWDG_GDP,1926,11.9522849462366
DE,GGXWDG_GDP,1927,10.0060895284965
DE,GGXWDG_GDP,1928,9.3263779715116
DE,GGXWDG_GDP,1929,11.2864349423205
DE,GGXWDG_GDP,1930,14.4375330494559
DE,GGXWDG_GDP,1931,20.6716366869571
DE,GGXWDG_GDP,1932,23.9007916190776
DE,GGXWDG_GDP,1933,22.5553167500529
DE,GGXWDG_GDP,1934,22.2424308092378
DE,GGXWDG_GDP,1935,19.7905991807262
DE,GGXWDG_GDP,1936,19.9355214653982
DE,GGXWDG_GDP,1937,19.3428330791468
DE,GGXWDG_GDP,1938,20.1040922543117
DE,GGXWDG_GDP,1950,17.7537542630182
DE,GGXWDG_GDP,1951,16.1940795487478
DE,GGXWDG_GDP,1952,16.2971943813543
DE,GGXWDG_GDP,1953,18.2089452027455
DE,GGXWDG_GDP,1954,20.9211245100163
DE,GGXWDG_GDP,1955,21.4070015066493
DE,GGXWDG_GDP,1956,20.3580125894125
DE,GGXWDG_GDP,1957,19.3897049583387
DE,GGXWDG_GDP,1958,18.774304105932
DE,GGXWDG_GDP,1959,18.418162758113
DE,GGXWDG_GDP,1960,18.4102914071302
DE,GGXWDG_GDP,1961,18.6546336249516
DE,GGXWDG_GDP,1962,17.630918323154
DE,GGXWDG_GDP,1963,18.0928956941238
DE,GGXWDG_GDP,1964,18.2027542646304
DE,GGXWDG_GDP,1965,18.7078291376903
DE,GGXWDG_GDP,1966,19.7985289052585
DE,GGXWDG_GDP,1967,22.5466932440263
DE,GGXWDG_GDP,1968,22.486334364536
DE,GGXWDG_GDP,1969,20.2811233867085
DE,GGXWDG_GDP,1970,18.2695415535003
DE,GGXWDG_GDP,1971,18.3777385271501
DE,GGXWDG_GDP,1972,18.5373077826009
DE,GGXWDG_GDP,1973,18.1015341187133
DE,GGXWDG_GDP,1974,19.0232199890917
DE,GGXWDG_GDP,1975,24.3342909570881
DE,GGXWDG_GDP,1977,27.0018666661319
DE,GGXWDG_GDP,1978,28.3855198357496
DE,GGXWDG_GDP,1979,29.2933096955895
DE,GGXWDG_GDP,1980,31.2544326842856
DE,GGXWDG_GDP,1981,34.8624771735362
DE,GGXWDG_GDP,1982,37.7918339020268
DE,GGXWDG_GDP,1983,39.3761576398246
DE,GGXWDG_GDP,1984,40.0943358666309
DE,GGXWDG_GDP,1985,40.6866950434749
DE,GGXWDG_GDP,1986,40.5392916458218
DE,GGXWDG_GDP,1987,41.5980762416802
DE,GGXWDG_GDP,1988,42.0304267727267
DE,GGXWDG_GDP,1989,40.6493894594412
DE,GGXWDG_GDP,1990,42.2496575356031
DE,GGXWDG_GDP,1991,38.8925699246766
DE,GGXWDG_GDP,1992,41.5205279508578
DE,GGXWDG_GDP,1993,45.1186369442772
DE,GGXWDG_GDP,1994,47.4212670185972
DE,GGXWDG_GDP,1995,54.8200518200202
DE,GGXWDG_GDP,1996,57.5975435026372
DE,GGXWDG_GDP,1997,58.7725523489012
DE,GGXWDG_GDP,1998,59.3846092863549
DE,GGXWDG_GDP,1999,59.9624191236295
DE,GGXWDG_GDP,2000,58.7576542183248
DE,GGXWDG_GDP,2001,57.5823565841686
DE,GGXWDG_GDP,2002,59.2195682775914
DE,GGXWDG_GDP,2003,62.9207506035819
DE,GGXWDG_GDP,2004,64.6893799931296
DE,GGXWDG_GDP,2005,66.9093730170458
DE,GGXWDG_GDP,2006,66.3334795779797
DE,GGXWDG_GDP,2007,63.5422941792037
DE,GGXWDG_GDP,2008,64.9260658770992
DE,GGXWDG_GDP,2009,72.4302518412538
DE,GGXWDG_GDP,2010,81.0037751060053
DE,GGXWDG_GDP,2011,78.3106928290272
DE,GGXWDG_GDP,2012,79.5159992168976
DE,GGXWDG_GDP,2013,77.0575039628623
DE,GGXWDG_GDP,2014,74.4797242068039
DE,GGXWDG_GDP,2015,70.9881562374292
DJ,GGXWDG_GDP,1993,50.4623
DJ,GGXWDG_GDP,1994,55.3428
DJ,GGXWDG_GDP,1995,57.0528
DJ,GGXWDG_GDP,1996,59.7686
DJ,GGXWDG_GDP,1997,53.8826
DJ,GGXWDG_GDP,1998,54.4758
DJ,GGXWDG_GDP,1999,49.2222
DJ,GGXWDG_GDP,2000,45.771
DJ,GGXWDG_GDP,2001,44.0371
DJ,GGXWDG_GDP,2002,54.0606
DJ,GGXWDG_GDP,2003,61.7153
DJ,GGXWDG_GDP,2004,65.3494720574793
DJ,GGXWDG_GDP,2005,60.3608074940381
DJ,GGXWDG_GDP,2006,58.3925929623857
DJ,GGXWDG_GDP,2007,56.6846845003916
DJ,GGXWDG_GDP,2008,59.3088692796031
DJ,GGXWDG_GDP,2009,59.5356168394994
DJ,GGXWDG_GDP,2010,51.9203398447757
DJ,GGXWDG_GDP,2011,45.1763746461953
DJ,GGXWDG_GDP,2012,43.3020527232024
DJ,GGXWDG_GDP,2013,42.4081069023717
DJ,GGXWDG_GDP,2014,43.1813138902551
DJ,GGXWDG_GDP,2015,39.4800302158314
DK,GGXWDG_GDP,1880,24.2227380952381
DK,GGXWDG_GDP,1881,24.0972586412396
DK,GGXWDG_GDP,1882,23.63
DK,GGXWDG_GDP,1883,22.9943548387097
DK,GGXWDG_GDP,1884,23.5648390941597
DK,GGXWDG_GDP,1885,23.7691463414634
DK,GGXWDG_GDP,1886,23.8985347985348
DK,GGXWDG_GDP,1887,23.4136638452237
DK,GGXWDG_GDP,1888,22.6877526753864
DK,GGXWDG_GDP,1889,21.1458520179372
DK,GGXWDG_GDP,1890,19.3868393782383
DK,GGXWDG_GDP,1891,18.4123015873016
DK,GGXWDG_GDP,1892,18.3027860696517
DK,GGXWDG_GDP,1893,18.2588
DK,GGXWDG_GDP,1894,21.1010101010101
DK,GGXWDG_GDP,1895,19.204427333975
DK,GGXWDG_GDP,1896,18.5908404154863
DK,GGXWDG_GDP,1897,19.0232452142206
DK,GGXWDG_GDP,1898,17.8126188418323
DK,GGXWDG_GDP,1899,17.0822514379622
DK,GGXWDG_GDP,1900,16.4724659606657
DK,GGXWDG_GDP,1901,17.9931486880466
DK,GGXWDG_GDP,1902,17.5643266475645
DK,GGXWDG_GDP,1903,16.6546511627907
DK,GGXWDG_GDP,1904,16.3487491548343
DK,GGXWDG_GDP,1905,15.4078305519897
DK,GGXWDG_GDP,1906,15.519299323909
DK,GGXWDG_GDP,1907,14.7392754456584
DK,GGXWDG_GDP,1908,14.3442188381275
DK,GGXWDG_GDP,1909,16.5280634573304
DK,GGXWDG_GDP,1910,17.4941727367326
DK,GGXWDG_GDP,1911,17.1795709410044
DK,GGXWDG_GDP,1912,16.5187123668365
DK,GGXWDG_GDP,1913,15.561060408518
DK,GGXWDG_GDP,1914,14.270462633452
DK,GGXWDG_GDP,1915,13.5988915829581
DK,GGXWDG_GDP,1916,12.2378550570746
DK,GGXWDG_GDP,1917,14.7164626530102
DK,GGXWDG_GDP,1918,12.6584137641628
DK,GGXWDG_GDP,1919,13.4083490809139
DK,GGXWDG_GDP,1920,12.5229853975122
DK,GGXWDG_GDP,1921,16.8053491827637
DK,GGXWDG_GDP,1922,20.8120606733259
DK,GGXWDG_GDP,1923,18.6484245439469
DK,GGXWDG_GDP,1924,17.2677429180627
DK,GGXWDG_GDP,1925,18.3520234032179
DK,GGXWDG_GDP,1926,20.7234581298607
DK,GGXWDG_GDP,1927,21.5005641218503
DK,GGXWDG_GDP,1928,21.4640426705904
DK,GGXWDG_GDP,1929,23.8004136504654
DK,GGXWDG_GDP,1930,23.5617879053462
DK,GGXWDG_GDP,1931,23.903892717452
DK,GGXWDG_GDP,1932,24.4757433489828
DK,GGXWDG_GDP,1933,22.8968398111152
DK,GGXWDG_GDP,1934,22.3529411764706
DK,GGXWDG_GDP,1935,20.2335423197492
DK,GGXWDG_GDP,1936,18.98355754858
DK,GGXWDG_GDP,1937,17.9134574989497
DK,GGXWDG_GDP,1938,16.5983497471387
DK,GGXWDG_GDP,1939,15.3008490217793
DK,GGXWDG_GDP,1940,14.622969837587
DK,GGXWDG_GDP,1941,12.453003677973
DK,GGXWDG_GDP,1942,9.89927404718693
DK,GGXWDG_GDP,1943,9.88782051282051
DK,GGXWDG_GDP,1944,9.03176895306859
DK,GGXWDG_GDP,1945,10.5971428571429
DK,GGXWDG_GDP,1946,9.97567567567568
DK,GGXWDG_GDP,1953,31.0645283018868
DK,GGXWDG_GDP,1954,30.6391304347826
DK,GGXWDG_GDP,1955,29.1289198606272
DK,GGXWDG_GDP,1956,28.9150326797386
DK,GGXWDG_GDP,1960,20.0666666666667
DK,GGXWDG_GDP,1961,16.4307692307692
DK,GGXWDG_GDP,1962,15.255905511811
DK,GGXWDG_GDP,1963,13.6710280373832
DK,GGXWDG_GDP,1964,14.5466448445172
DK,GGXWDG_GDP,1965,12.9150805270864
DK,GGXWDG_GDP,1966,11.2409638554217
DK,GGXWDG_GDP,1967,10.0598290598291
DK,GGXWDG_GDP,1968,9.35834266517357
DK,GGXWDG_GDP,1969,8.357
DK,GGXWDG_GDP,1970,7.61875
DK,GGXWDG_GDP,1971,7.71964285714286
DK,GGXWDG_GDP,1972,6.64496124031008
DK,GGXWDG_GDP,1973,5.85167785234899
DK,GGXWDG_GDP,1974,5.08294117647059
DK,GGXWDG_GDP,1975,4.25502645502645
DK,GGXWDG_GDP,1976,4.49403669724771
DK,GGXWDG_GDP,1977,8.77916666666667
DK,GGXWDG_GDP,1978,14.0950943396226
DK,GGXWDG_GDP,1979,19.3746575342466
DK,GGXWDG_GDP,1980,27.1212025316456
DK,GGXWDG_GDP,1981,36.5176811594203
DK,GGXWDG_GDP,1982,47.9272040302267
DK,GGXWDG_GDP,1983,54.1666666666667
DK,GGXWDG_GDP,1984,63.5573451327434
DK,GGXWDG_GDP,1985,68.3934959349593
DK,GGXWDG_GDP,1986,66.2138138138138
DK,GGXWDG_GDP,1987,60.5817142857143
DK,GGXWDG_GDP,1988,57.1453551912568
DK,GGXWDG_GDP,1989,56.583963494133
DK,GGXWDG_GDP,1990,57.6899874843554
DK,GGXWDG_GDP,1991,58.8394927536232
DK,GGXWDG_GDP,1992,63.8421856639248
DK,GGXWDG_GDP,1993,66.9946162657503
DK,GGXWDG_GDP,1994,66.1340932642487
DK,GGXWDG_GDP,1995,68.7221010901883
DK,GGXWDG_GDP,1996,69.2342130065976
DK,GGXWDG_GDP,1998,60.279497161436
DK,GGXWDG_GDP,1999,56.7640821218489
DK,GGXWDG_GDP,2000,52.3543025869859
DK,GGXWDG_GDP,2001,48.5083038892445
DK,GGXWDG_GDP,2002,49.0809574323251
DK,GGXWDG_GDP,2003,46.1500983816959
DK,GGXWDG_GDP,2004,44.1787988748504
DK,GGXWDG_GDP,2005,37.3991908162243
DK,GGXWDG_GDP,2006,31.5408916785621
DK,GGXWDG_GDP,2007,27.3393803355902
DK,GGXWDG_GDP,2008,33.3859050060471
DK,GGXWDG_GDP,2009,40.3676318314797
DK,GGXWDG_GDP,2010,42.8785954783815
DK,GGXWDG_GDP,2011,46.4088656946314
DK,GGXWDG_GDP,2012,45.189325973401
DK,GGXWDG_GDP,2013,44.6508808160045
DK,GGXWDG_GDP,2014,44.7651169782105
DK,GGXWDG_GDP,2015,45.5274569130736
DM,GGXWDG_GDP,1975,20.3826
DM,GGXWDG_GDP,1976,20.0298
DM,GGXWDG_GDP,1977,24.99
